ano,mes,atendimento,transferido,id_atendimento,sigla_orgao_entrada,sigla_orgao_saida,sigla_orgao_primeiro_encaminhamento,sigla_orgao_segundo_encaminhamento,sigla_orgao_terceiro_encaminhamento,municipio,uf,municipio_ocorrido,uf_municipio_fato_ocorrido,area,assunto,natureza,tipo_identificacao,forma_atendimento,programa,priorizacao,status,sexo,data_atendimento,data_prazo,data_carta,tipo_pessoa
2020.0,4.0,2020008652,Normal,388058,OGE,CC,CC,,,TUBARAO,SC,TUBARAO,SC,Casa Civil,Covid-19,Reclamação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2020-04-20,2020-05-10,2020-04-23,Não informado
2020.0,4.0,2020008648,Normal,388054,OGE,DETRAN,DETRAN,,,PALHOCA,SC,PALHOCA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-20,2020-05-10,2020-04-23,Física
2020.0,4.0,2020008639,Normal,388045,OGE,Sem Tramit.,Sem Tramit.,,,TUBARAO,SC,TUBARAO,SC,Não Aplicável,Competência municipal,Reclamação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-20,2020-05-10,2020-04-22,Física
2020.0,4.0,2020008630,Normal,388036,OGE,DETRAN,DETRAN,,,BLUMENAU,SC,BLUMENAU,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-20,2020-05-10,2020-04-23,Física
2020.0,4.0,2020008623,Normal,388029,OGE,DETRAN,DETRAN,,,ARARANGUA,SC,ARARANGUA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-20,2020-05-10,2020-04-24,Física
2020.0,4.0,2020008622,Normal,388028,OGE,DETRAN,DETRAN,,,SAO JOAO DA BOA VISTA,SP,BALNEARIO CAMBORIU,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-20,2020-05-10,2020-04-24,Física
2020.0,4.0,2020008618,Normal,388024,OGE,DETRAN,DETRAN,,,ICARA,SC,ICARA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-20,2020-05-10,2020-04-23,Física
2020.0,4.0,2020008613,Normal,388019,OGE,SSP,SSP,,,LUIZ ALVES,SC,LUIZ ALVES,SC,Segurança Pública,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-20,2020-05-10,2020-04-22,Não informado
2020.0,4.0,2020008612,Normal,388018,OGE,PROCON,SDE,PROCON,,SAO JOSE,SC,SAO JOSE,SC,Desenvolvimento Econômico Sustentável,Procon,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-20,2020-05-10,2020-04-24,Física
2020.0,4.0,2020008609,Normal,388015,OGE,Sem Tramit.,Sem Tramit.,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Falta de Dados Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-20,2020-05-10,2020-04-22,Física
2020.0,4.0,2020008601,Normal,388007,OGE,SED,SED,,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-19,2020-05-09,2020-05-19,Não informado
2020.0,4.0,2020008598,Normal,388004,OGE,CC,CC,,,JOINVILLE,SC,JOINVILLE,SC,Casa Civil,Covid-19,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-19,2020-05-09,2020-04-23,Física
2020.0,4.0,2020008597,Normal,388003,OGE,CGE,CGE,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Controladoria,Informações/documentos,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Masculino,2020-04-19,2020-05-09,2020-04-27,Física
2020.0,4.0,2020008580,Normal,387986,OGE,SED,SED,,,ARARANGUA,SC,ARARANGUA,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-04-18,2020-05-08,2020-05-06,Não informado
2020.0,4.0,2020008573,Normal,387979,OGE,Sem Tramit.,Sem Tramit.,,,AGROLANDIA,SC,AGROLANDIA,SC,DETRAN,Transferência veicular,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-18,2020-05-08,2020-04-23,Física
2020.0,4.0,2020008568,Normal,387974,OGE,SED,SED,,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Educação,Covid-19,Solicitação,Sigiloso,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-05-19,Física
2020.0,4.0,2020008567,Normal,387973,OGE,SED,SED,,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Educação,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-04-17,2020-05-07,2020-05-19,Não informado
2020.0,4.0,2020008564,Normal,387970,OGE,SED,SED,CRE - Jaraguá do Sul,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Educação,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-04-17,2020-05-07,2020-05-12,Não informado
2020.0,4.0,2020008562,Normal,387968,OGE,DETRAN,DETRAN,,,LAURO MULLER,SC,LAURO MULLER,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008558,Normal,387964,OGE,SED,SED,,,ARARANGUA,SC,ARARANGUA,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-17,2020-05-07,2020-04-24,Não informado
2020.0,4.0,2020008557,Normal,387963,OGE,DETRAN,DETRAN,,,SAO BENTO DO SUL,SC,SAO BENTO DO SUL,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008543,Normal,387949,OGE,SES,SES,,,JAGUARAO,RS,FLORIANOPOLIS,SC,Saúde,Informações/documentos,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-05-21,Física
2020.0,4.0,2020008542,Normal,387948,OGE,Sem Tramit.,Sem Tramit.,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Educação,Atendimento em Duplicidade,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-04-17,Física
2020.0,4.0,2020008541,Normal,387947,OGE,SED,SED,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Educação,Escolas Particulares,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-04-24,Física
2020.0,4.0,2020008535,Normal,387941,OGE,CC,CC,,,RIO DO SUL,SC,RIO DO SUL,SC,Casa Civil,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-17,2020-05-07,2020-04-23,Física
2020.0,4.0,2020008533,Normal,387939,OGE,DETRAN,DETRAN,,,CAPINZAL,SC,CAPINZAL,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008526,Normal,387930,OGE,SAP,SAP,DEAP,,SAO CRISTOVAO DO SUL,SC,SAO CRISTOVAO DO SUL,SC,Administração Prisional,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-17,2020-05-07,2020-04-24,Não informado
2020.0,4.0,2020008525,Normal,387929,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008524,Normal,387928,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Habilitação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008523,Normal,387927,OGE,DETRAN,DETRAN,,,ABELARDO LUZ,SC,PINHALZINHO,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008518,Normal,387922,OGE,DETRAN,DETRAN,,,ITAJAI,SC,ITAJAI,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008515,Normal,387919,OGE,DETRAN,DETRAN,,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008512,Normal,387916,OGE,SEF,SEF,,,BRUSQUE,SC,BRUSQUE,SC,Fazenda,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-17,2020-05-07,2020-04-20,Física
2020.0,4.0,2020008510,Normal,387914,OGE,SED,SED,CRE - Jaraguá do Sul,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Educação,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-17,2020-05-07,2020-05-12,Não informado
2020.0,4.0,2020008505,Normal,387909,OGE,SSP,SSP,,,ARARANGUA,SC,CRICIUMA,SC,Administração Prisional,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-04-17,2020-05-07,2020-04-24,Não informado
2020.0,4.0,2020008502,Normal,387906,OGE,IMA,IMA,,,MORRO GRANDE,SC,MORRO GRANDE,SC,FATMA,Fiscalização ambiental,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-17,2020-05-07,2020-05-14,Física
2020.0,4.0,2020008500,Normal,387904,OGE,DETRAN,DETRAN,,,SAO FRANCISCO DO SUL,SC,JOINVILLE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-17,2020-05-07,2020-04-22,Física
2020.0,4.0,2020008485,Normal,387889,OGE,DETRAN,DETRAN,,,CHAPECO,SC,CHAPECO,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-22,Física
2020.0,4.0,2020008480,Normal,387884,OGE,CC,CC,,,LAGES,SC,LAGES,SC,Desenvolvimento Econômico Sustentável,Covid-19,Reclamação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-28,Física
2020.0,4.0,2020008478,Normal,387882,OGE,IPREV,SEA,IPREV,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Administração,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-06-05,Não informado
2020.0,4.0,2020008476,Normal,387880,OGE,SAP,SAP,DEAP,,BRUSQUE,SC,BRUSQUE,SC,Administração Prisional,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-04-24,Não informado
2020.0,4.0,2020008018,Normal,387879,E-SIC,SAP,SAP,DEAP,,FLORIANOPOLIS,SC,,,Administração Prisional,Presídios - sistema penitenciário,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-13,2020-04-28,2020-04-27,Física
2020.0,4.0,2020008474,Normal,387877,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-22,Física
2020.0,4.0,2020008473,Normal,387876,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-22,Física
2020.0,4.0,2020008466,Normal,387869,OGE,DETRAN,DETRAN,,,CHAPECO,SC,CHAPECO,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008464,Normal,387867,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-20,Não informado
2020.0,4.0,2020008462,Normal,387864,OGE,DETRAN,DETRAN,,,FLOR DO SERTAO,SC,MARAVILHA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008461,Normal,387863,OGE,UDESC,UDESC,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Ensino Superior,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-04-22,Não informado
2020.0,4.0,2020008459,Normal,387861,OGE,SEF,SEF,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Fazenda,Impostos/IPVA,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-17,Não informado
2020.0,4.0,2020008455,Normal,387857,OGE,Sem Tramit.,Sem Tramit.,,,JOINVILLE,SC,JOINVILLE,SC,Não Aplicável,Não é de Competência da OGE,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-04-17,Não informado
2020.0,4.0,2020008448,Normal,387850,E-SIC,SES,SES,,,SANTAREM,PA,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-01,2020-04-24,Física
2020.0,4.0,2020008445,Normal,387847,OGE,SEF,SEF,,,JOINVILLE,SC,JOINVILLE,SC,Fazenda,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-17,Física
2020.0,4.0,2020008444,Normal,387846,OGE,SEF,SEF,,,JOINVILLE,SC,JOINVILLE,SC,Fazenda,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-17,Física
2020.0,4.0,2020008441,Normal,387843,OGE,DETRAN,DETRAN,,,MORRO DA FUMACA,SC,URUSSANGA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-22,Física
2020.0,4.0,2020008437,Normal,387839,OGE,SED,SED,,,JOINVILLE,SC,JOINVILLE,SC,Educação,Covid-19,Sugestão,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-06-08,Física
2020.0,4.0,2020008435,Normal,387837,OGE,Sem Tramit.,Sem Tramit.,,,BLUMENAU,SC,BLUMENAU,SC,Saúde,Falta de dados,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008434,Normal,387836,OGE,DETRAN,DETRAN,,,SAO BENTO DO SUL,SC,SAO BENTO DO SUL,SC,DETRAN,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-04-20,Não informado
2020.0,4.0,2020008433,Normal,387835,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008431,Normal,387833,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008427,Normal,387829,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008424,Normal,387826,OGE,DETRAN,DETRAN,,,IMBITUBA,SC,IMBITUBA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008418,Normal,387819,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-20,Não informado
2020.0,4.0,2020008417,Normal,387818,OGE,PROCON,SDE,PROCON,,PETROPOLIS,RJ,ITAJAI,SC,Desenvolvimento Econômico Sustentável,Procon,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-04-20,Não informado
2020.0,4.0,2020008416,Normal,387817,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Assédio moral ou sexual,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-05-15,Não informado
2020.0,4.0,2020008410,Normal,387811,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008408,Normal,387809,OGE,DETRAN,DETRAN,,,BLUMENAU,SC,BLUMENAU,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-22,Física
2020.0,4.0,2020008404,Normal,387805,OGE,DETRAN,DETRAN,,,SOMBRIO,SC,SOMBRIO,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-04-20,Jurídica
2020.0,4.0,2020008401,Normal,387802,OGE,DETRAN,DETRAN,,,SANTO AMARO DA IMPERATRIZ,SC,SANTO AMARO DA IMPERATRIZ,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-22,Física
2020.0,4.0,2020008394,Normal,387795,OGE,CC,CC,,,BALNEARIO CAMBORIU,SC,BALNEARIO CAMBORIU,SC,Casa Civil,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-22,Física
2020.0,4.0,2020008392,Normal,387793,OGE,DETRAN,DETRAN,,,ITAPEMA,SC,ITAPEMA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-16,2020-05-06,2020-04-20,Jurídica
2020.0,4.0,2020008391,Normal,387792,OGE,DETRAN,DETRAN,,,VIDEIRA,SC,VIDEIRA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-20,Física
2020.0,4.0,2020008390,Normal,387791,OGE,SSP,SSP,,,BLUMENAU,SC,FLORIANOPOLIS,SC,Segurança Pública,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-16,2020-05-06,2020-04-17,Não informado
2020.0,4.0,2020008389,Normal,387790,OGE,CC,CC,,,TREZE TILIAS,SC,TREZE TILIAS,SC,Educação,Covid-19,Sugestão,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-16,2020-05-06,2020-04-24,Não informado
2020.0,4.0,2020008379,Normal,387780,OGE,SEF,SEF,,,NAVEGANTES,SC,NAVEGANTES,SC,Fazenda,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008378,Normal,387779,OGE,IPREV,SEA,IPREV,,SAO JOAQUIM,SC,SAO JOAQUIM,SC,Administração,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008371,Normal,387772,OGE,SSP,SSP,,,BRUSQUE,SC,BRUSQUE,SC,Segurança Pública,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-15,2020-05-05,2020-04-17,Não informado
2020.0,4.0,2020008370,Normal,387771,OGE,DETRAN,DETRAN,,,SAO JOAO BATISTA,SC,SAO JOAO BATISTA,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-20,Física
2020.0,4.0,2020008369,Normal,387770,OGE,DETRAN,DETRAN,,,JARAGUA DO SUL,SC,JOINVILLE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-20,Física
2020.0,4.0,2020008365,Normal,387766,OGE,PC,SSP,PC,DPOL,GRAO PARA,SC,GRAO PARA,SC,Segurança Pública,Informações diversas,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-06-04,Física
2020.0,4.0,2020008364,Normal,387765,OGE,DETRAN,DETRAN,,,SANTO AMARO DA IMPERATRIZ,SC,SANTO AMARO DA IMPERATRIZ,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008363,Normal,387764,OGE,SED,SED,Cood. Fpolis,,BIGUACU,SC,BIGUACU,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-15,2020-05-05,2020-05-14,Não informado
2020.0,4.0,2020008361,Normal,387762,OGE,DETRAN,DETRAN,,,SAO JOSE,SC,SAO JOSE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008360,Normal,387760,OGE,Sem Tramit.,Sem Tramit.,,,SANTO AMARO DA IMPERATRIZ,SC,SANTO AMARO DA IMPERATRIZ,SC,DETRAN,Falta de Dados Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-15,Física
2020.0,4.0,2020008357,Normal,387757,OGE,IGP,SSP,IGP,,BALNEARIO CAMBORIU,SC,BALNEARIO CAMBORIU,SC,Segurança Pública,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-15,2020-05-05,2020-04-28,Física
2020.0,4.0,2020008356,Normal,387756,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-15,2020-05-05,2020-04-17,Jurídica
2020.0,4.0,2020008353,Normal,387753,OGE,DETRAN,DETRAN,,,BRUSQUE,SC,BRUSQUE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008351,Normal,387750,OGE,DETRAN,DETRAN,,,CHAPECO,SC,CHAPECO,SC,DETRAN,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-15,2020-05-05,2020-04-17,Não informado
2020.0,4.0,2020008348,Normal,387747,OGE,CC,CC,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Casa Civil,Covid-19,Solicitação,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-15,2020-05-05,2020-04-20,Não informado
2020.0,4.0,2020008346,Normal,387745,OGE,DETRAN,DETRAN,,,GUARACIABA,SC,SAO MIGUEL DOESTE,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008345,Normal,387744,OGE,DETRAN,DETRAN,,,TIJUCAS,SC,TIJUCAS,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008331,Normal,387729,OGE,DETRAN,DETRAN,,,SAO FRANCISCO DO SUL,SC,SAO FRANCISCO DO SUL,SC,DETRAN,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2020-04-15,2020-05-05,2020-04-17,Física
2020.0,4.0,2020008328,Normal,387726,E-SIC,SES,SES,,,ANCHIETA,SC,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2020-04-15,2020-04-30,2020-04-22,Jurídica
